"","title","authors","abstract","categories","submitted","id","doi"
"205","Requirement of optical coherence for continuous-variable quantum
  teleportation","Terry Rudolph|Barry C. Sanders","  We show that the sender (Alice) and the receiver (Bob) each require coherent
devices in order to achieve unconditional continuous variable quantum
teleportation (CVQT), and this requirement cannot be achieved with conventional
laser sources, even in principle. The appearance of successful CVQT in recent
experiments is due to interpreting the measurement record fallaciously in terms
of one preferred ensemble (or decomposition) of the correct density matrix
describing the state. Our analysis is unrelated to technical problems such as
laser phase drift or finite squeezing bandwidth.
","quant-ph","2001-03-27 22:25:53","quant-ph/0103147v2","10.1103/PhysRevLett.87.077903"
"219","Quantum Clock Synchronization with one qubit","Chris Harrelson|Iordanis Kerenidis","  The clock synchronization problem is to determine the time difference T
between two spatially separated parties. We improve on I. Chuang's quantum
clock synchronization algorithm and show that it is possible to obtain T to n
bits of accuracy while communicating only one qubit in one direction and using
an O(2^n) frequency range. We also prove a quantum lower bound of \Omega(2^n)
for the product of the transmitted qubits and the range of frequencies, thus
showing that our algorithm is optimal.
","cs.CC|quant-ph|F.2","2001-03-28 02:26:09","cs/0103021v3",""
"225","Self-adjoint extensions of operators and the teaching of quantum
  mechanics","Guy Bonneau|Jacques Faraut|Galliano Valent","  For the example of the infinitely deep well potential, we point out some
paradoxes which are solved by a careful analysis of what is a truly
self-adjoint operator. We then describe the self-adjoint extensions and their
spectra for the momentum and the Hamiltonian operators in different physical
situations. Some consequences are worked out, which could lead to experimental
checks.
","quant-ph|hep-th","2001-03-28 13:32:21","quant-ph/0103153v1","10.1119/1.1328351"
"235","Can experimental tests of Bell inequalities performed with pseudoscalar
  mesons be definitive?","M. Genovese|C. Novero|E. Predazzi","  We discuss if experimental tests of Bell inequalities performed with
pseudoscalar mesons (K or B) can be definitive. Our conclusion is that this is
not the case, for the efficiency loophole cannot be eliminated.
","hep-ph|hep-ex|quant-ph","2001-03-28 13:56:31","hep-ph/0103298v1","10.1016/S0370-2693(01)00580-9"
"245","Quantum Theory Cannot Forbid Superluminal Signaling","Li Yang","  This note analyzed the angle-distribution of the probabilities of two-photon
states come out of a single-photon's stimulated emission amplification, show
that one can exploit EPR photon pairs combined with stimulated emission to
realize superluminal signaling.
","quant-ph","2001-03-28 17:25:35","quant-ph/0103154v7",""
"255","Weakly regular Floquet Hamiltonians with pure point spectrum","P. Duclos|O. Lev|P. Stovicek|M. Vittot","  We study the Floquet Hamiltonian: -i omega d/dt + H + V(t) as depending on
the parameter omega. We assume that the spectrum of H is discrete, {h_m (m =
1..infinity)}, with h_m of multiplicity M_m. and that V is an Hermitian
operator, 2pi-periodic in t. Let J > 0 and set Omega_0 = [8J/9,9J/8]. Suppose
that for some sigma > 0: sum_{m,n such that h_m > h_n} mu_{mn}(h_m -
h_n)^(-sigma) < infinity where mu_{mn} = sqrt(min{M_m,M_n)) M_m M_n. We show
that in that case there exist a suitable norm to measure the regularity of V,
denoted epsilon, and positive constants, epsilon_* & delta_*, such that: if
epsilon < epsilon_* then there exists a measurable subset |Omega_infinity| >
|Omega_0| - delta_* epsilon and the Floquet Hamiltonian has a pure point
spectrum for all omega in Omega_infinity.
","math-ph|math.FA|math.MP|math.SP|quant-ph","2001-03-28 17:38:51","math-ph/0103041v1","10.1142/S0129055X02001363"
"265","Monotones and invariants for multi-particle quantum states","H. Barnum|N. Linden","  We introduce new entanglement monotones which generalize, to the case of many
parties, those which give rise to the majorization-based partial ordering of
bipartite states' entanglement. We give some examples of restrictions they
impose on deterministic and probabilistic conversion between multipartite
states via local actions and classical communication. These include
restrictions which do not follow from any bipartite considerations. We derive
supermultiplicativity relations between each state's monotones and the
monotones for collective processing when the parties share several states. We
also investigate polynomial invariants under local unitary transformations, and
show that a large class of these are invariant under collective unitary
processing and also multiplicative, putting restrictions, for example, on the
exact conversion of multiple copies of one state to multiple copies of another.
","quant-ph","2001-03-28 18:08:57","quant-ph/0103155v1","10.1088/0305-4470/34/35/305"
"275","Additivity for a class of unital qubit channels","C. King","  Additivity of the Holevo capacity is proved for product channels, under the
condition that one of the channels is in a certain class of unital qubit
channels, with the other completely arbitrary. This qubit class includes the
depolarizing channel. As a byproduct this proves that the Holevo bound is the
ultimate information capacity of such qubit channels (assuming no prior
entanglement between sender and receiver). Additivity of minimal entropy and
multiplicativity of p-norms are also proved under the same assumptions.
","quant-ph","2001-03-28 21:38:23","quant-ph/0103156v2","10.1063/1.1500791"
"285","Entanglement Induced Phase Transitions","Dorje C. Brody|Lane P. Hughston|Matthew F. Parry","  Starting from the canonical ensemble over the space of pure quantum states,
we obtain an integral representation for the partition function. This is used
to calculate the magnetisation of a system of N spin-1/2 particles. The results
suggest the existence of a new type of first order phase transition that occurs
at zero temperature in the absence of spin-spin interactions. The transition
arises as a consequence of quantum entanglement. The effects of internal
interactions are analysed and the behaviour of the magnetic susceptibility for
a small number of interacting spins is determined.
","quant-ph","2001-03-28 23:20:50","quant-ph/0103157v2","10.1016/j.physleta.2010.03.060"
"295","More Is Not Necessarily Easier","Debbie W. Leung|John A. Smolin","  In this brief comment, we consider the exact, deterministic, and
nonasymptotic transformation of multiple copies of pure states under LOCC. It
was conjectured in quant-ph/0103131 that, if $k$ copies of $|\psi\>$ can be
transformed to $k$ copies of $|\phi\>$, the same holds for all $r \geq k$. We
present counterexamples to the above conjecture.
","quant-ph","2001-03-29 00:38:06","quant-ph/0103158v3",""
"305","Teleportation with the entangled states of a beam splitter","P. T. Cochrane|G. J. Milburn","  We present a teleportation protocol based upon the entanglement produced from
Fock states incident onto a beam splitter of arbitrary transmissivity. The
teleportation fidelity is analysed, its trends being explained from
consideration of a beam splitter's input/output characteristics.
","quant-ph","2001-03-29 07:09:28","quant-ph/0103159v2","10.1103/PhysRevA.64.062312"
"319","Enhanced Estimation of a Noisy Quantum Channel Using Entanglement","Dietmar G. Fischer|Holger Mack|Markus A. Cirone|Matthias Freyberger","  We discuss the estimation of channel parameters for a noisy quantum channel -
the so-called Pauli channel - using finite resources. It turns out that prior
entanglement considerably enhances the fidelity of the estimation when we
compare it to an estimation scheme based on separable quantum states.
","quant-ph","2001-03-29 11:49:28","quant-ph/0103160v1","10.1103/PhysRevA.64.022309"
"325","Quantum measurements, Information, and Dual States Representations","Mayburov. S","  The quantum measurement problem considered for the model of measuring system
(MS) consist of measured state S (particle), detector D and information
processing device (observer) $O$ interacting with S,D.
  For 'external' observer $O'$ MS evolution obeys to Schrodinger equation (SE)
and $O$ (self)description of MS reconstructed from it in Breuer ansatz. MS
irreversible evolution (state collapse) for $O$ can be obtained if the true
quantum states manifold has the dual structure $L_T=\cal {H} \bigotimes L_V$
where $\cal H$ is Hilbert space and $\cal L_V$ is the set with elements
$V^O=|O_j> < O_j|$ describing random 'pointer' outcomes $O_j$ observed by $O$
in the individual events. Possible experimental tests of this dual states
structure described. The results interpretation in Quantum Information
framework and Relational Quantum Mechanics discussed.
","quant-ph","2001-03-29 12:10:33","quant-ph/0103161v1",""
